Date,Country,LocationName,SpeciesCode,DuckCount
2022/03/28,Norway,"155 Sveinsvollvegen, Rogaland, NO (58,817, 5,628)",mallar3,55
2022/03/29,Norway,Fredrikstad--Gamlebyen,mallar3,100
2022/03/30,Norway,Dausjøelva,mallar3,1
2022/03/31,Norway,Fredrikstad--Gamlebyen,mallar3,6
2023/03/01,Norway,Sandvikselva--Hamang,mallar3,1
2023/03/02,Norway,Akerselva--Ankerbrua,mallar3,12
2023/03/03,Norway,Operahuset og Bjørvika,mallar3,20
2023/03/04,Norway,Østensjøvannet,mallar3,1
2023/03/05,Norway,Mosvatnet,mallar3,80
2023/03/06,Norway,"Friluftshuset, Orre, Klepp",mallar3,2
2023/03/07,Norway,"11A Øyaveien, Viken, NO (59,917, 11,143)",mallar3,40
2023/03/08,Norway,"10 Lenseveien, Viken, NO (59,92, 11,15)",mallar3,10
2023/03/09,Norway,Huk Bygdoy,mallar3,4
2023/03/10,Norway,"10 Lenseveien, Viken, NO (59,92, 11,15)",mallar3,25
2023/03/11,Norway,"11 Hottavikstraen, Rogaland, NO (58,959, 5,612)",mallar3,1
2023/03/12,Norway,Saltstraumen,mallar3,13
2023/03/13,Norway,Akerselva--Torggata to Aamodt Bro,mallar3,30
2023/03/14,Norway,Alta lufthavn,mallar3,41
2023/03/15,Norway,Østensjøvannet,mallar3,1
2023/03/16,Norway,"Klostergårdsvegen, Frosta NO-Nord-Trøndelag 63.58063, 10.62631",mallar3,12
2023/03/17,Norway,Porsgrunn--Frierfjorden,mallar3,4
2023/03/18,Norway,Stavanger--Breiavatnet,mallar3,8
2023/03/19,Norway,Håøya,mallar3,2
2023/03/20,Norway,Revtangen--Revemarka,mallar3,40
2023/03/21,Norway,"Stasjonsvegen 3, Vikhammer NO-Sør-Trøndelag 63.43843, 10.62481",mallar3,2
2023/03/22,Norway,Mosvatnet,mallar3,62
2023/03/23,Norway,Reddal,mallar3,17
2023/03/24,Norway,Nordhasselvika,mallar3,80
2023/03/25,Norway,Makkevika,mallar3,4
2023/03/26,Norway,Kurefjorden--Rossnesbukta,mallar3,1
2023/03/27,Norway,Nordvannet,mallar3,1
2023/03/28,Norway,Mosvatnet,mallar3,88
2023/03/29,Norway,"Presterødkilen, Tønsberg NO-38 59.27091, 10.43513",mallar3,50
2023/03/30,Norway,Østensjøvannet,mallar3,1
2023/03/31,Norway,Mosvatnet,mallar3,45
2024/03/01,Norway,Bygdøy--Huk,mallar3,3
2024/03/02,Norway,Reddal,mallar3,4
2024/03/03,Norway,Landvikstranda,mallar3,10
2024/03/04,Norway,Tveitevannet,mallar3,70
2024/03/05,Norway,Saltstraumen,mallar3,2
2024/03/06,Norway,Orkanger--Gammalosen,mallar3,6
2024/03/07,Norway,Aker Brygge,mallar3,2
2024/03/08,Norway,Østensjøvannet,mallar3,100
2024/03/09,Norway,Varangerfjorden,mallar3,1
2024/03/10,Norway,Grimsbykilen - Hanangervann,mallar3,2
2024/03/11,Norway,Smestaddammen--øvre,mallar3,80
2024/03/12,Norway,Smestaddammen--øvre,mallar3,80
2024/03/13,Norway,"Salarøyvegen 1211, Kvaløya NO-54 69.77388, 19.05210",mallar3,12
2024/03/14,Norway,Rakeievegen,mallar3,1
2024/03/15,Norway,Vadsø havn,mallar3,4
2024/03/16,Norway,Maridalen--uspesifisert,mallar3,1
2024/03/17,Norway,Haugesund--Krossen,mallar3,1
2024/03/18,Norway,Bjørnerødvannet,mallar3,25
2024/03/19,Norway,Smestaddammen--øvre,mallar3,70
2024/03/20,Norway,Nitelva--Åros,mallar3,2
2024/03/21,Norway,Østensjøvannet,mallar3,1
2024/03/22,Norway,Orrevatnet--Orreosen,mallar3,3
2024/03/23,Norway,Leinøra NR,mallar3,63
2024/03/24,Norway,"Glåma, Hvam NO-Akershus (60.0853,11.3889)",mallar3,20
2024/03/25,Norway,Troms. Tour with boat,mallar3,8
2024/03/26,Norway,Østensjøvannet,mallar3,1
2024/03/27,Norway,Litlvatnet naturreservat,mallar3,225
2024/03/28,Norway,Lyngbøvatnet,mallar3,26
2024/03/29,Norway,Øst for Hakadal-Hellerud,mallar3,3
2024/03/30,Norway,Arekilen Naturreservat,mallar3,5
2024/03/31,Norway,"Lonavatnet, Klepp stasjon NO-11 58.80208, 5.68940",mallar3,20
2020/03/01,Finland,Veitsiluoto,mallar3,2
2020/03/02,Finland,"Parainen--Korppoo, Jurmo",mallar3,7
2020/03/03,Finland,"Turku, Hirvensalo, Lauttaranta",mallar3,1
2020/03/04,Finland,Kaarina--Littoistenjärvi,mallar3,6
2020/03/05,Finland,Espoo Tapiola Otsolahti,mallar3,36
2020/03/06,Finland,"Kaarina--Kuusisto, Kappelinmäki & Linnanrauniot",mallar3,6
2020/03/07,Finland,"Vähäraumantie, Pori FI-Satakunta (61.4827,21.7201)",mallar3,1
2020/03/08,Finland,Kirkkonummi--Saltfjärdenin lintutorni,mallar3,1
2020/03/09,Finland,Helsinki--Töölönlahti,mallar3,71
2020/03/10,Finland,Turku--Friskalanlahti lintutorni,mallar3,1
2020/03/11,Finland,Espoo--Tali,mallar3,15
2020/03/12,Finland,Lempäälä--Ahtialanjärvi,mallar3,1
2020/03/13,Finland,Kaarina--Kuusistonlahti S lintutorni,mallar3,10
2020/03/14,Finland,"Kajaani, FI (64,227, 27,735)",mallar3,20
2020/03/15,Finland,Salo--Suomusjärvi Omenojärvi,mallar3,50
2020/03/16,Finland,Raisio--Raisionlahti lintutorni,mallar3,12
2020/03/17,Finland,"1 Koroistentie, Turku, FI (60,467, 22,295)",mallar3,6
2020/03/18,Finland,Kaarina--Kuusistonlahti S lintutorni,mallar3,39
2020/03/19,Finland,"FI-SK Pori -- Levon lammet, pyörätie",mallar3,29
2020/03/20,Finland,Espoo--Laajalahti,mallar3,1
2020/03/21,Finland,"Mynämäki--Mietoistenlahti, Silakkari",mallar3,60
2020/03/22,Finland,Kirkkonummi--Saltfjärdenin lintutorni,mallar3,10
2020/03/23,Finland,FI-Uusimaa-Helsinki-Tullisaari,mallar3,4
2020/03/24,Finland,"Laajalahti, SW-osa, Espoo, FI (60,189, 24,813)",mallar3,20
2020/03/25,Finland,Lahti--Polttimo,mallar3,120
2020/03/26,Finland,"FI-SK Pori -- Levon Lammet, pyörätie",mallar3,1
2020/03/27,Finland,"FI-UM Vihti, Peräläntie 53, (60,327, 24,398)",mallar3,2
2020/03/28,Finland,Espoo Tapiola Otsolahti,mallar3,2
2020/03/29,Finland,Turku--Friskalanlahti lintutorni,mallar3,5
2020/03/30,Finland,Merikarvia--Köörtilä kalasatama,mallar3,10
2020/03/31,Finland,"Kauvatsa, Puurijärvi",mallar3,1
2021/03/01,Finland,Helsinki--Lauttasaari,mallar3,1
2021/03/02,Finland,Helsinki--Lauttasaari,mallar3,1
2021/03/03,Finland,"Hanko kalasatama FI-Uusimaa (59.8234,22.9452)",mallar3,100
2021/03/04,Finland,"Hammarland, Alvarsholmen, Åland (60,223, 19,683)",mallar3,40
2021/03/05,Finland,"Lumparland, Salmi Ålands landsbygd, AX (60,08, 20,226)",mallar3,1
2021/03/06,Finland,"Kökar, Karlby",mallar3,4
2021/03/07,Finland,Uusikaupunki--Valkiameri W,mallar3,1
2021/03/08,Finland,"Kirjurinluoto, Pori FI-Satakunta",mallar3,12
2021/03/09,Finland,"Metsäkatu 18, Jyväskylä FI-Keski-Suomi 62.23898, 25.69668",mallar3,16
2021/03/10,Finland,Nuuksion Pitkäjärvi,mallar3,9
2021/03/11,Finland,Helsinki--Viikki,mallar3,250
2021/03/12,Finland,"Viikintie, Helsinki FI-Uusimaa (60.2250,25.0098)",mallar3,100
2021/03/13,Finland,Tampere--Iidesjärvi,mallar3,180
2021/03/14,Finland,Jyväskylä--Tourujoki,mallar3,8
2021/03/15,Finland,"Sammontie Hangonkylä Uusimaa 59.82369, 22.93824",mallar3,120
2021/03/16,Finland,"Sammontie Hangonkylä Uusimaa 59.82369, 22.93824",mallar3,1
2021/03/17,Finland,Hanko--Långören,mallar3,30
2021/03/18,Finland,"Innanbäckintie Inkoo Uusimaa 60.05179, 24.07154",mallar3,10
2021/03/19,Finland,Helsinki--Vanhankaupunginlahti,mallar3,3
2021/03/20,Finland,Hanko--City,mallar3,2
2021/03/21,Finland,"Hanko kalasatama FI-Uusimaa (59.8234,22.9452)",mallar3,50
2021/03/22,Finland,"Brobacka, Espoo, FI (60,249, 24,59)",mallar3,33
2021/03/23,Finland,Espoo--Laajalahti Maari,mallar3,2
2021/03/24,Finland,Espoo Tapiola Leimuniitty,mallar3,7
2021/03/25,Finland,"Puikkari 4A, Helsinki, FI (60,188, 25,067)",mallar3,18
2021/03/26,Finland,"1 Iso-Kaskinen, Turku, FI (60,427, 22,089)",mallar3,60
2021/03/27,Finland,"Pori--Maaviiki, Pietniementie",mallar3,4
2021/03/28,Finland,Hanko--Västerfjärden,mallar3,30
2021/03/29,Finland,Helsinki--Hietaniemi,mallar3,10
2021/03/30,Finland,"Merikarvia--Alakylä, Nyytäinneva",mallar3,2
2021/03/31,Finland,Espoo Laajalahti SW kulma,mallar3,1
2022/03/01,Finland,"Väylänsuun silta, Helsinki, FI (60,19, 25,048)",mallar3,30
2022/03/02,Finland,Lauttasaari Kotikallio,mallar3,2
2022/03/03,Finland,Helsinki - Talinranta,mallar3,1
2022/03/04,Finland,"Lauttasaaren ulkoilupuisto, Helsinki",mallar3,28
2022/03/05,Finland,"Voimakasiini 59.81858, 22.94815",mallar3,11
2022/03/06,Finland,Helsinki - Talinranta,mallar3,1
2022/03/07,Finland,Helsinki--Kauppatori,mallar3,10
2022/03/08,Finland,"8 Pyhäjärvenkatu, Tampere, FI (61,493, 23,751)",mallar3,1
2022/03/09,Finland,Raisio--Raisionlahti,mallar3,2
2022/03/10,Finland,Jyväskylä--Kortepohja,mallar3,2
2022/03/11,Finland,Kajavarannantie Helsinki FI-Uusimaa,mallar3,15
2022/03/12,Finland,Hanko--Högholmen,mallar3,1
2022/03/13,Finland,"Helsinki, Viikki",mallar3,40
2022/03/14,Finland,Home,mallar3,2
2022/03/15,Finland,"Kökar, Truppenholm",mallar3,1
2022/03/16,Finland,"Kökar, Flattö Sund (59,934, 20,945)",mallar3,5
2022/03/17,Finland,"Karlby  Sillan E-puolen niitty59,921, 20,919)",mallar3,4
2022/03/18,Finland,Helsinki--Kallvik,mallar3,1
2022/03/19,Finland,"Kökar, Estholm",mallar3,5
2022/03/20,Finland,"17 Konsankuja, Turku, FI (60,461, 22,279)",mallar3,26
2022/03/21,Finland,Turku--Halistenkoski,mallar3,19
2022/03/22,Finland,"Helsinki--Etu-Viikki, pellot",mallar3,1
2022/03/23,Finland,"FI-SK Kokemäki -- Puurijärvi, Lintulava",mallar3,11
2022/03/24,Finland,"Borgå, Emsalö bro",mallar3,1
2022/03/25,Finland,"Fiskarsinmäen lintutorni, Espoonlahti, Espoo",mallar3,2
2022/03/26,Finland,"Lanakuja  Helsinki FI-Uusimaa (60.1585,24.8926)",mallar3,1
2022/03/27,Finland,Turku--Ruissalo kartanon ranta,mallar3,2
2022/03/28,Finland,Johteenpooki,mallar3,9
2022/03/29,Finland,Kaarina--Tuorla nature trail,mallar3,5
2022/03/30,Finland,"Suurpelto, Lukupuro, Espoo, FI (60,192, 24,738)",mallar3,2
2022/03/31,Finland,"FI-SK Kokemäki -- Penttiläntie, mutka",mallar3,1
2023/03/01,Finland,Helsinki--Tokoinranta,mallar3,1
2023/03/02,Finland,"Suomenlinnan Telakka, elsinki, FI (60,146, 24,984)",mallar3,1
2023/03/03,Finland,"Tervasaari, Helsinki, Uusimaa, FI (60,174, 24,969)",mallar3,250
2023/03/04,Finland,Lauttasaari Vanha Telva,mallar3,15
2023/03/05,Finland,Espoo Tapiola,mallar3,20
2023/03/06,Finland,"Siltatie, Ulvila FI-17 (61.4325,21.8818)",mallar3,2
2023/03/07,Finland,Jyväskylä--Tourujoki,mallar3,1
2023/03/08,Finland,Helsinki--Tokoinranta,mallar3,500
2023/03/09,Finland,"24 Tynnyrikatu, Turku, FI (60,475, 22,325)",mallar3,1
2023/03/10,Finland,"FI-SK Kokemäki -- Penttiläntie, mutka",mallar3,2
2023/03/11,Finland,"9 Sunnantie, Hanko, Uusimaa, FI (59,825, 22,946)",mallar3,6
2023/03/12,Finland,"53 Ajokatu, Lahti, FI (60,965, 25,656)",mallar3,8
2023/03/13,Finland,Helsinki--Töölönlahti,mallar3,200
2023/03/14,Finland,Helsinki Kuusisaaren silta,mallar3,4
2023/03/15,Finland,"1 Olympiaranta, Helsinki, FI (60,161, 24,958)",mallar3,16
2023/03/16,Finland,"39 Viljelijäntie, Tuorla, Varsinais-Suomi, FI (60,409, 22,431)",mallar3,2
2023/03/17,Finland,Turku--Aurajoen alajuoksu,mallar3,70
2023/03/18,Finland,Jyväskylä--Köhniönjärvi,mallar3,1
2023/03/19,Finland,Helsinki--Lauttasaari Särkiniemen puisto,mallar3,1
2023/03/20,Finland,Helsinki - Eiranranta,mallar3,2
2023/03/21,Finland,"Inkoo, Kopparnäs Rävberget",mallar3,1
2023/03/22,Finland,Viinikanlahti,mallar3,28
2023/03/23,Finland,Espoo--Laajalahti Maari,mallar3,3
2023/03/24,Finland,"120 Metsänummentie, Hamina, FI (60,648, 27,058)",mallar3,4
2023/03/25,Finland,Hanko--Täktbukten,mallar3,1
2023/03/26,Finland,Kirkkonummi--Estby,mallar3,100
2023/03/27,Finland,"48 Tuorlan peltotie, Kaarina, FI (60,412, 22,438)",mallar3,8
2023/03/28,Finland,Turku--Aurajoen alajuoksu,mallar3,33
2023/03/29,Finland,Helsinki--Tokoinranta,mallar3,500
2023/03/30,Finland,Espoo--Laajalahti Maari,mallar3,6
2023/03/31,Finland,"295 Munkkentie, Kaarina, Varsinais-Suomi, FI (60,401, 22,439)",mallar3,2
2024/03/01,Finland,"13 Asemantie, Hausjärvi, FI (60,754, 24,921)",mallar3,4
2024/03/02,Finland,Turku—Kuninkoja,mallar3,7
2024/03/03,Finland,Porvoo--Lakasalmi,mallar3,2
2024/03/04,Finland,Espoo Tapiola Leimuniitty,mallar3,55
2024/03/05,Finland,Turku--Marinanranta,mallar3,24
2024/03/06,Finland,Turku--Marinanranta,mallar3,24
2024/03/07,Finland,"Viikintie, Helsinki FI-18 60.22510, 25.00922",mallar3,60
2024/03/08,Finland,Turku--Aurajoen alajuoksu,mallar3,20
2024/03/09,Finland,Helsinki--Töölönlahti,mallar3,75
2024/03/10,Finland,Turku--Ruissalo Tammenterho lintulava,mallar3,20
2024/03/11,Finland,Turku--Aurajoen alajuoksu,mallar3,50
2024/03/12,Finland,Turku--Marinanranta,mallar3,12
2024/03/13,Finland,"Oulu, FI",mallar3,1
2024/03/14,Finland,Hämeenlinna--Keinusaari,mallar3,1
2024/03/15,Finland,Turku--Aurajoen alajuoksu,mallar3,2
2024/03/16,Finland,"699 Atomitie, Loviisa, Uusimaa, FI (60,372, 26,335)",mallar3,2
2024/03/17,Finland,"Koivukylä Vantaa, Uusimaa, FI",mallar3,2
2024/03/18,Finland,Rautjärvi--Simolanmäki,mallar3,1
2024/03/19,Finland,"Koulutanhua 4, Helsinki FI-Uusimaa 60.17959, 25.05544",mallar3,5
2024/03/20,Finland,Turku--Marinanranta,mallar3,24
2024/03/21,Finland,Helsinki--Töölönlahti,mallar3,150
2024/03/22,Finland,Turku--Aurajoen alajuoksu,mallar3,4
2024/03/23,Finland,"142 Holmontie, Parainen, Varsinais-Suomi, FI (60,206, 22,326)",mallar3,45
2024/03/24,Finland,Helsinki--Saunalahti,mallar3,3
2024/03/25,Finland,Turku--Halistenkoski,mallar3,6
2024/03/26,Finland,Kaarina--Tuorla nature trail,mallar3,4
2024/03/27,Finland,Pornainen,mallar3,2
2024/03/28,Finland,Espoo--Iso Huopalahti,mallar3,1
2024/03/29,Finland,Bosgård,mallar3,20
2024/03/30,Finland,"Mynämäki--Mietoistenlahti, Silakkari",mallar3,120
2024/03/31,Finland,Harjavalta--Pitkäjärvi,mallar3,1
2020/03/01,Ireland,Vartry Reservoir--south end,mallar3,1
2020/03/02,Ireland,Tymon Park,mallar3,1
2020/03/03,Ireland,University College Dublin--Main Lake,mallar3,3
2020/03/04,Ireland,Galway Bay at Galway Port,mallar3,2
2020/03/05,Ireland,Wexford Wildfowl Reserve,mallar3,2
2020/03/06,Ireland,"Blackrock Castle, County Cork, IE (51.9, -8.401)",mallar3,3
2020/03/07,Ireland,River Dodder (Donnybrook to,mallar3,6
2020/03/08,Ireland,Killarney NP--Ross Castle & Island,mallar3,2
2020/03/09,Ireland,Tymon Park,mallar3,1
2020/03/10,Ireland,Baranny,mallar3,7
2020/03/11,Ireland,Lough Atalia,mallar3,4
2020/03/12,Ireland,"Auburn Avenue (garden), Glenageary",mallar3,1
2020/03/13,Ireland,Lough Boora Parklands--Turraun Lake and Wetlands,mallar3,1
2020/03/14,Ireland,Corragaun Lough,mallar3,1
2020/03/15,Ireland,Lough Nahillion,mallar3,5
2020/03/16,Ireland,East Coast NR,mallar3,4
2020/03/17,Ireland,East Coast NR,mallar3,1
2020/03/18,Ireland,River Boyne,mallar3,4
2020/03/19,Ireland,"Auto selected 51.92643, -8.18788",mallar3,3
2020/03/20,Ireland,Tymon Park,mallar3,1
2020/03/21,Ireland,Harper's Island Wetlands,mallar3,9
2020/03/22,Ireland,Whitegate Bay,mallar3,1
2020/03/23,Ireland,Spike Island-Luc Strand,mallar3,9
2020/03/24,Ireland,Lough Beg,mallar3,10
2020/03/25,Ireland,Rossadillask,mallar3,3
2020/03/26,Ireland,Kilbogget Park,mallar3,10
2020/03/27,Ireland,Trooperstown Wood,mallar3,2
2020/03/28,Ireland,Roches Point,mallar3,2
2020/03/29,Ireland,Kiltullagh Lough,mallar3,13
2020/03/30,Ireland,Monivea Woods and Demense,mallar3,2
2020/03/31,Ireland,"Brooklodge Grove, County Cork, IE (51.936, -8.36)",mallar3,5
2021/03/01,Ireland,"Tolka Valley Park, Dublin 11 IE-Co. Dublin 53.37666, -6.30453",mallar3,7
2021/03/02,Ireland,"Underwood, Cork, County Cork, IE (51.877, -8.382)",mallar3,4
2021/03/03,Ireland,Tymon Park,mallar3,1
2021/03/04,Ireland,Fairview Park,mallar3,3
2021/03/05,Ireland,East Coast NR,mallar3,1
2021/03/06,Ireland,"Unnamed Road, County Galway, IE (53.144, -8.725)",mallar3,6
2021/03/07,Ireland,Saleen Creek,mallar3,1
2021/03/08,Ireland,East Coast NR,mallar3,1
2021/03/09,Ireland,Kilbogget Park,mallar3,1
2021/03/10,Ireland,Dodder River,mallar3,2
2021/03/11,Ireland,Dodder River,mallar3,4
2021/03/12,Ireland,University College Dublin--Main Lake,mallar3,1
2021/03/14,Ireland,Bullaunagh Turlough,mallar3,5
2021/03/15,Ireland,Kilbogget Park,mallar3,11
2021/03/16,Ireland,Lough Atalia,mallar3,4
2021/03/17,Ireland,Rogerstown Estuary--North Hide,mallar3,1
2021/03/18,Ireland,Tymon Park,mallar3,1
2021/03/19,Ireland,Avonmore River South of Rathdrum,mallar3,3
2021/03/20,Ireland,Clifden--Quay,mallar3,1
2021/03/21,Ireland,Killoughter Marsh,mallar3,2
2021/03/22,Ireland,Clonkeen Park,mallar3,2
2021/03/23,Ireland,Baranny,mallar3,1
2021/03/24,Ireland,Cork Lough,mallar3,3
2021/03/25,Ireland,Santry Park,mallar3,6
2021/03/26,Ireland,Killoughter Lane,mallar3,4
2021/03/27,Ireland,Clonkeen Park,mallar3,2
2021/03/28,Ireland,"Gleann na Rí, Galway, County Galway, IE (53.271, -9)",mallar3,1
2021/03/29,Ireland,Tymon Park,mallar3,1
2021/03/30,Ireland,Killoughter Lane,mallar3,7
2021/03/31,Ireland,Kilbogget Park,mallar3,8
2022/03/01,Ireland,Dodder Riverbank Park--West of M50,mallar3,2
2022/03/02,Ireland,"Shannon Harbour, CO. OFFALY",mallar3,2
2022/03/03,Ireland,Poulaphouca Reservoir--Threecastles,mallar3,1
2022/03/04,Ireland,Lough Boora Parklands--Turraun Lake and Wetlands,mallar3,2
2022/03/05,Ireland,Tolka Valley Park (East),mallar3,16
2022/03/06,Ireland,Caranavoodaun Turlough,mallar3,5
2022/03/07,Ireland,Tolka Estuary & Dublin Port Greenway,mallar3,3
2022/03/08,Ireland,Fairview Park,mallar3,27
2022/03/09,Ireland,"Liscooly, Co Donegal",mallar3,2
2022/03/10,Ireland,Fairview Park,mallar3,14
2022/03/11,Ireland,River Derry Valley--Croneyhorn,mallar3,3
2022/03/12,Ireland,Lydacan Turlough,mallar3,8
2022/03/13,Ireland,Kildavin Sand and Gravel Pits (Restricted access),mallar3,3
2022/03/14,Ireland,Tolka Estuary & Dublin Port Greenway,mallar3,7
2022/03/15,Ireland,Bray Harbour,mallar3,8
2022/03/16,Ireland,Carrigrennan - western shore,mallar3,6
2022/03/17,Ireland,Kilbogget Park,mallar3,10
2022/03/18,Ireland,Dodder Riverbank Park--West of M50,mallar3,3
2022/03/19,Ireland,Kilbogget Park,mallar3,10
2022/03/20,Ireland,Caranavoodaun Turlough,mallar3,3
2022/03/21,Ireland,South Slob--Killiane (Restricted Access),mallar3,1
2022/03/22,Ireland,Brian Road,mallar3,2
2022/03/23,Ireland,University College Dublin--Upper Lake,mallar3,1
2022/03/24,Ireland,"Unnamed Road, County Galway, IE (53.55, -9.007)",mallar3,2
2022/03/25,Ireland,Killoughter Lane,mallar3,8
2022/03/26,Ireland,Kilbogget Park,mallar3,8
2022/03/27,Ireland,Kilbogget Park,mallar3,8
2022/03/28,Ireland,Fairview Park,mallar3,3
2022/03/29,Ireland,Glendalough,mallar3,13
2022/03/30,Ireland,Great South Wall,mallar3,4
2022/03/31,Ireland,Silver Strand (Sea-watching),mallar3,3
2023/03/01,Ireland,Renville West,mallar3,1
2023/03/02,Ireland,Rogerstown Estuary--Turvey NR and Frank McManus Hide,mallar3,21
2023/03/03,Ireland,Tolka River--Luke Kelly Bridge,mallar3,4
2023/03/04,Ireland,"Fortane, County Clare, IE (52.862, -8.704)",mallar3,1
2023/03/05,Ireland,Tacumshin,mallar3,15
2023/03/06,Ireland,"Tacumshin, High Car Park, County Wexford, IE (52.199, -6.447)",mallar3,1
2023/03/07,Ireland,Roches Point,mallar3,1
2023/03/08,Ireland,Tolka Estuary & Dublin Port Greenway,mallar3,1
2023/03/09,Ireland,Lough Nahelly,mallar3,10
2023/03/10,Ireland,Rogerstown Estuary--Turvey NR and Frank McManus Hide,mallar3,1
2023/03/11,Ireland,Wicklow Harbour,mallar3,3
2023/03/12,Ireland,Dun Laoghaire Harbour--general area,mallar3,2
2023/03/13,Ireland,Tarbert Estuary,mallar3,2
2023/03/14,Ireland,Galway Cathedral,mallar3,3
2023/03/15,Ireland,"Dingle--general area (harbour, seafront and River Milltown)",mallar3,1
2023/03/16,Ireland,Killgory Lough,mallar3,1
2023/03/17,Ireland,Tarbert Estuary,mallar3,1
2023/03/18,Ireland,St. Stephen's Green,mallar3,10
2023/03/19,Ireland,Shannon Estuary (Tullyglass Point - Inishcullin Point,mallar3,1
2023/03/20,Ireland,Killineer Quarry (Restricted Access),mallar3,6
2023/03/21,Ireland,Bantry Bay (Abbey Beach - Reenbeg Point),mallar3,26
2023/03/22,Ireland,Tolka Estuary & Dublin Port Greenway,mallar3,7
2023/03/23,Ireland,Cork Lough,mallar3,23
2023/03/24,Ireland,"106 XXX Sunday's Well Road, Cork IE-Co. Cork 51.89865, -8.49460",mallar3,5
2023/03/25,Ireland,"East Coast Nature Reserve, Co. Wicklow",mallar3,2
2023/03/26,Ireland,Blennerville,mallar3,1
2023/03/27,Ireland,University College Dublin--Main Lake,mallar3,3
2023/03/28,Ireland,Walking The River In Cork,mallar3,3
2023/03/29,Ireland,"Dingle--general area (harbour, seafront and River Milltown)",mallar3,3
2023/03/30,Ireland,"Dromore lough, Feakle, County Clare, IE (52.903, -8.664)",mallar3,1
2023/03/31,Ireland,Baranny,mallar3,1
2024/03/01,Ireland,Saint Anne's Park,mallar3,2
2024/03/02,Ireland,Dundalk Bay--Lurgangreen (hide and saltmarsh),mallar3,22
2024/03/03,Ireland,St. Stephen's Green,mallar3,8
2024/03/04,Ireland,Eglinton Canal,mallar3,2
2024/03/05,Ireland,Fairview Park,mallar3,3
2024/03/06,Ireland,East coast nature reserve,mallar3,1
2024/03/07,Ireland,"Anne Valley Walk, Dunhill",mallar3,7
2024/03/08,Ireland,South Slob--North End (Restricted Access),mallar3,1
2024/03/09,Ireland,Grand Canal at Charlemont,mallar3,2
2024/03/10,Ireland,Scattery Island,mallar3,7
2024/03/11,Ireland,Bray Harbour,mallar3,7
2024/03/12,Ireland,Tolka Estuary & Dublin Port Greenway,mallar3,4
2024/03/13,Ireland,"Brosna Mouth, Lough Ennell, County Westmeath, IE (53.494, -7.372)",mallar3,2
2024/03/14,Ireland,Tolka Estuary & Dublin Port Greenway,mallar3,14
2024/03/15,Ireland,Murlach & Ballyconneely Bay,mallar3,3
2024/03/16,Ireland,Killarney NP--Ross Castle & Island,mallar3,5
2024/03/17,Ireland,Terenure College,mallar3,29
2024/03/18,Ireland,Inch Lough & Wildfowl Reserve,mallar3,7
2024/03/19,Ireland,Sandymount Strand & Merrion Gates,mallar3,4
2024/03/20,Ireland,Dundalk--Castletown River (west of Táin Bridge),mallar3,4
2024/03/21,Ireland,"5 Fortfield Dr, Dublin 6W IE-Co. Dublin 53.30228, -6.29949",mallar3,12
2024/03/22,Ireland,"Kilcoole, County Wicklow, IE (53.108, -6.041)",mallar3,1
2024/03/23,Ireland,Whitegate Bay,mallar3,2
2024/03/24,Ireland,Shenick Island,mallar3,4
2024/03/25,Ireland,River Barrow at Athy,mallar3,1
2024/03/26,Ireland,Pollardstown Fen NR,mallar3,1
2024/03/27,Ireland,Doorly Park,mallar3,4
2024/03/28,Ireland,Murlach & Ballyconneely Bay,mallar3,2
2024/03/29,Ireland,Killarney NP--Ross Castle & Island,mallar3,6
2024/03/30,Ireland,"10 Longmeadow Grove, Dun Laoghaire IE-Co. Dublin 53.26666, -6.14931",mallar3,1
